268435626,COMEDATW,41133,COMEDIE,1,ODYSSEUM,0,21:43:00,0,2123,41155
268435554,CORUMATW,41131,CORUM T1,1,ODYSSEUM,0,21:10:34,0,177,41155
268435830,CORUMATW,41131,CORUM T1,1,ODYSSEUM,0,21:26:37,0,1140,41155
268435626,CORUMATW,41131,CORUM T1,1,ODYSSEUM,0,21:40:00,0,1943,41155
268435554,DUGUESCS,41138,DU GUESCLIN,1,ODYSSEUM,0,21:17:36,0,599,41155
268435830,DUGUESCS,41138,DU GUESCLIN,1,ODYSSEUM,0,21:33:40,0,1563,41155
268435626,DUGUESCS,41138,DU GUESCLIN,1,ODYSSEUM,0,21:46:42,0,2345,41155
268435626,EUROMATW,41109,EUROMEDECINE,1,ODYSSEUM,0,21:20:00,0,743,41155
268435790,EUROMATW,41109,EUROMEDECINE,1,ODYSSEUM,0,21:35:00,0,1643,41155
268435698,EUROMATW,41109,EUROMEDECINE,1,ODYSSEUM,0,21:50:00,0,2543,41155
268435554,GARETW,41135,GARE ST-ROCH T1,1,ODYSSEUM,0,21:15:34,0,477,41155
268435830,GARETW,41135,GARE ST-ROCH T1,1,ODYSSEUM,0,21:31:37,0,1440,41155
268435626,GARETW,41135,GARE ST-ROCH T1,1,ODYSSEUM,0,21:45:00,0,2243,41155
268435626,HALLPATW,41103,HALLES PAILLADE,1,ODYSSEUM,0,21:15:15,0,458,41155
268435790,HALLPATW,41103,HALLES PAILLADE,1,ODYSSEUM,0,21:30:15,0,1358,41155
268435698,HALLPATW,41103,HALLES PAILLADE,1,ODYSSEUM,0,21:45:15,0,2258,41155
268435626,HTMASATW,41107,HAUTS DE MASSANE,1,ODYSSEUM,0,21:19:00,0,683,41155
268435790,HTMASATW,41107,HAUTS DE MASSANE,1,ODYSSEUM,0,21:34:00,0,1583,41155
268435698,HTMASATW,41107,HAUTS DE MASSANE,1,ODYSSEUM,0,21:49:00,0,2483,41155
268435830,LAPEYATW,41117,HOP. LAPEYRONIE,1,ODYSSEUM,0,21:14:22,0,405,41155
268435626,LAPEYATW,41117,HOP. LAPEYRONIE,1,ODYSSEUM,0,21:27:14,0,1177,41155
268435790,LAPEYATW,41117,HOP. LAPEYRONIE,1,ODYSSEUM,0,21:42:14,0,2077,41155
268435554,LBLUMATW,41141,LEON BLUM,1,ODYSSEUM,0,21:20:34,0,777,41155
268435830,LBLUMATW,41141,LEON BLUM,1,ODYSSEUM,0,21:36:37,0,1740,41155
268435626,LBLUMATW,41141,LEON BLUM,1,ODYSSEUM,0,21:50:00,0,2543,41155
268435554,BLANCATW,41129,LOUIS BLANC,1,ODYSSEUM,0,21:09:29,0,112,41155
268435830,BLANCATW,41129,LOUIS BLANC,1,ODYSSEUM,0,21:25:25,0,1068,41155
268435626,BLANCATW,41129,LOUIS BLANC,1,ODYSSEUM,0,21:38:17,0,1840,41155
268435830,MALBOATW,41111,MALBOSC,1,ODYSSEUM,0,21:08:37,0,60,41155
268435626,MALBOATW,41111,MALBOSC,1,ODYSSEUM,0,21:22:00,0,863,41155
268435790,MALBOATW,41111,MALBOSC,1,ODYSSEUM,0,21:37:00,0,1763,41155
268435762,MILLEATW,41153,MILLENAIRE,1,ODYSSEUM,0,21:14:25,0,408,41155
268435554,MILLEATW,41153,MILLENAIRE,1,ODYSSEUM,0,21:30:20,0,1363,41155
268435830,MILLEATW,41153,MILLENAIRE,1,ODYSSEUM,0,21:46:31,0,2334,41155
268435762,MONDIATW,41151,MONDIAL 98,1,ODYSSEUM,0,21:12:39,0,302,41155
268435554,MONDIATW,41151,MONDIAL 98,1,ODYSSEUM,0,21:29:18,0,1301,41155
268435830,MONDIATW,41151,MONDIAL 98,1,ODYSSEUM,0,21:44:43,0,2226,41155
268435626,MOSSOATW,41101,MOSSON T1,1,ODYSSEUM,0,21:11:00,0,203,41155
268435790,MOSSOATW,41101,MOSSON T1,1,ODYSSEUM,0,21:26:00,0,1103,41155
268435698,MOSSOATW,41101,MOSSON T1,1,ODYSSEUM,0,21:41:00,0,2003,41155
268435762,MOULAATW,41147,MOULARES,1,ODYSSEUM,0,21:10:25,0,168,41155
268435554,MOULAATW,41147,MOULARES,1,ODYSSEUM,0,21:26:21,0,1124,41155
268435830,MOULAATW,41147,MOULARES,1,ODYSSEUM,0,21:42:32,0,2095,41155
268435830,OCCITATW,41115,OCCITANIE,1,ODYSSEUM,0,21:12:37,0,300,41155
268435626,OCCITATW,41115,OCCITANIE,1,ODYSSEUM,0,21:26:00,0,1103,41155
268435790,OCCITATW,41115,OCCITANIE,1,ODYSSEUM,0,21:41:00,0,2003,41155
268435830,PHILIATW,41125,PHILIPPIDES,1,ODYSSEUM,0,21:21:03,0,806,41155
268435626,PHILIATW,41125,PHILIPPIDES,1,ODYSSEUM,0,21:34:11,0,1594,41155
268435790,PHILIATW,41125,PHILIPPIDES,1,ODYSSEUM,0,21:49:11,0,2494,41155
268435554,EUROPATW,41143,PL. DE L'EUROPE,1,ODYSSEUM,0,21:22:54,0,917,41155
268435830,EUROPATW,41143,PL. DE L'EUROPE,1,ODYSSEUM,0,21:39:07,0,1890,41155
268435626,EUROPATW,41143,PL. DE L'EUROPE,1,ODYSSEUM,0,21:52:00,0,2663,41155
268435830,ALBE1ATW,41127,PLACE ALBERT 1ER,1,ODYSSEUM,0,21:23:07,0,930,41155
268435626,ALBE1ATW,41127,PLACE ALBERT 1ER,1,ODYSSEUM,0,21:36:00,0,1703,41155
268435790,ALBE1ATW,41127,PLACE ALBERT 1ER,1,ODYSSEUM,0,21:51:00,0,2603,41155
268435762,PFRANCES,41161,PLACE DE FRANCE,1,ODYSSEUM,0,21:15:33,0,476,41155
268435554,PFRANCES,41161,PLACE DE FRANCE,1,ODYSSEUM,0,21:31:34,0,1437,41155
268435830,PFRANCES,41161,PLACE DE FRANCE,1,ODYSSEUM,0,21:47:37,0,2400,41155
268435762,PMARIATW,41149,PORT MARIANNE,1,ODYSSEUM,0,21:11:33,0,236,41155
268435554,PMARIATW,41149,PORT MARIANNE,1,ODYSSEUM,0,21:27:34,0,1197,41155
268435830,PMARIATW,41149,PORT MARIANNE,1,ODYSSEUM,0,21:43:37,0,2160,41155
268435762,RILEZATW,41145,RIVES DU LEZ T1,1,ODYSSEUM,0,21:08:31,0,54,41155
268435554,RILEZATW,41145,RIVES DU LEZ T1,1,ODYSSEUM,0,21:24:34,0,1017,41155
268435830,RILEZATW,41145,RIVES DU LEZ T1,1,ODYSSEUM,0,21:40:37,0,1980,41155
268435830,STELOATW,41121,SAINT-ELOI,1,ODYSSEUM,0,21:17:37,0,600,41155
268435626,STELOATW,41121,SAINT-ELOI,1,ODYSSEUM,0,21:31:00,0,1403,41155
268435790,STELOATW,41121,SAINT-ELOI,1,ODYSSEUM,0,21:46:00,0,2303,41155
268435626,STPAUATW,41105,SAINT-PAUL,1,ODYSSEUM,0,21:17:00,0,563,41155
268435790,STPAUATW,41105,SAINT-PAUL,1,ODYSSEUM,0,21:32:00,0,1463,41155
268435698,STPAUATW,41105,SAINT-PAUL,1,ODYSSEUM,0,21:47:00,0,2363,41155
268435626,STMOSSOE,41163,STADE MOSSON,1,ODYSSEUM,0,21:13:00,0,323,41155
268435790,STMOSSOE,41163,STADE MOSSON,1,ODYSSEUM,0,21:28:00,0,1223,41155
268435698,STMOSSOE,41163,STADE MOSSON,1,ODYSSEUM,0,21:43:00,0,2123,41155
